編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQOMLNLKIJGFBE87CC,27,163.80,樓梯間、機械室、水箱,鋼骨結構造,87年5月28日,三十二層,,
RPUNMLNLKIJGFBE18CC,26,32.12,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPXNMLNLKIJGFBE48CC,8,43.68,住家用,鋼筋混凝土造,106年5月24日,十三層,,
RPXNMLNLKIJGFBE48CC,8,26.24,共有部分,鋼筋混凝土造,106年5月24日,十三層,,
RPVNMLNLKIJGFBE28CC,1,54.66,集合住宅,鋼筋混凝土,112年10月2日,十五層,,
RPVNMLNLKIJGFBE28CC,1,84.51,共有部分,見其它登記事項,112年10月2日,十五層,,
RPPNMLNLKIJGFCE77CC,6,96.66,集合住宅,鋼筋混凝土,107年11月2日,二十九層,,
RPPNMLNLKIJGFCE77CC,6,44.26,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會使用空間、防災中心、垃圾暫存空間、出入口緩衝空間、門廊、樓梯間、車道、中繼室、機械室、水箱等１２項。,鋼筋混凝土,107年11月2日,二十九層,,
RPRNMLNLKIJGFCE97CC,19,92.23,住家用,鋼筋混凝土造,94年12月28日,十五層,,
RPRNMLNLKIJGFCE97CC,19,40.77,共有部分,鋼筋混凝土造,94年12月28日,十五層,,
RPSOMLNLKIJGFBE08CC,33,33.15,集合住宅,鋼筋混凝土造,80年6月22日,五層,,
RPSOMLNLKIJGFBE08CC,33,4.94,,鋼筋混凝土造,80年6月22日,五層,,
RPROMLNLKIJGFBE97CC,26,169.28,商業用,鋼筋混凝土造,87年7月14日,十三層,,
RPROMLNLKIJGFBE97CC,26,80.15,停車空間，電樓梯間,鋼筋混凝土造,87年7月14日,十三層,,
RPROMLNLKIJGFBE97CC,26,207.55,商業用,鋼筋混凝土造,87年7月14日,十三層,,
RPROMLNLKIJGFBE97CC,26,98.22,停車空間，電樓梯間,鋼筋混凝土造,87年7月14日,十三層,,
RPROMLNLKIJGFBE97CC,26,376.83,商業用,鋼筋混凝土造,87年7月14日,十三層,,
RPROMLNLKIJGFBE97CC,26,178.37,停車空間，電樓梯間,鋼筋混凝土造,87年7月14日,十三層,,
RPSNMLNLKIJGFCE08CC,30,176.59,商業用,鋼筋混凝土造,83年8月9日,十二層,,
RPSNMLNLKIJGFCE08CC,30,70.78,見使用執照,鋼筋混凝土造,83年8月9日,十二層,,
RPVNMLNLKIJGFCE38CC,9,102.63,集合住宅,鋼筋混凝土造,104年11月3日,十五層,,
RPVNMLNLKIJGFCE38CC,9,77.13,本共有部分之項目有防空避難室兼停車空間、門廳、門廊、梯間、公共服務空間、頂蓋型開放空間、管委會使用空間、車道、樓梯間、機械室及水箱等１１項。,鋼筋混凝土造,104年11月3日,十五層,,
RPUNMLNLKIJGFCE28CC,28,90.73,國民住宅,鋼筋混凝土造,86年4月30日,十層,,
RPUNMLNLKIJGFCE28CC,28,36.39,共有部分,鋼筋混凝土造,86年4月30日,十層,,
RPXNMLNLKIJGFCE58CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPXNMLNLKIJGFCE58CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPRNMLNLKIJGFDE08CC,3,52.11,集合住宅,鋼筋混凝土,110年7月26日,二十二層,,
RPRNMLNLKIJGFDE08CC,3,27.79,本共有部分之項目有防空避難室兼停車空間、停車空間、梯廳、特安梯、排煙室、緊急升降機、管道、防災中心、車道、緩衝空間、廁所、垃圾暫存室、管委會使用空間、頂蓋型開放空間、升降機、門廊、警衛室、伸縮縫、樓梯間、陽台等項。,鋼筋混凝土,110年7月26日,二十二層,,
RPWNMLNLKIJGFCE48CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPWNMLNLKIJGFCE48CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPUNMLNLKIJGFDE38CC,44,99.78,,鋼筋混凝土造,70年5月21日,五層,,
RPPNMLNLKIJGFDE87CC,18,8.76,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPPNMLNLKIJGFDE87CC,,7.55,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPSNMLNLKIJGFDE18CC,45,91.28,,鋼筋混凝土造,68年9月29日,五層,,
RPVNMLNLKIJGFDE48CC,2,45.72,集合住宅,鋼筋混凝土,112年5月11日,二十四層,,
RPVNMLNLKIJGFDE48CC,2,23.99,本共有部分之項目有停車空間、防空避難室兼停車空間、樓，電梯間、管理委員會使用空間、防災中心、梯廳、車道、門廊、陽台、管理委員會使用空間（中繼室）、樓梯間、機械室及水箱等項。,鋼筋混凝土造,112年5月11日,二十四層,,
RPPOMLNLKIJGFDE97CC,50,16.52,,加強磚造,64年4月25日,二層,,
RPWNMLNLKIJGFDE58CC,29,27.85,住家用,鋼筋混凝土造,84年6月15日,二十一層,,
RPWNMLNLKIJGFDE58CC,29,15.17,見使用執照,鋼筋混凝土造,84年6月15日,二十一層,,
RPXNMLNLKIJGFDE68CC,26,28.34,商業用,鋼骨鋼筋混凝土造,87年9月29日,二十五層,,
RPOOMLNLKIJGFDE87CC,32,68.90,見使用執照,鋼筋混凝土造,81年8月4日,十二層,,
RPXNMLNLKIJGFDE68CC,26,12.34,見使用執照,鋼骨鋼筋混凝土造,87年9月29日,二十五層,,
RPOOMLNLKIJGFDE87CC,32,16.33,見使用執照,鋼筋混凝土造,81年8月4日,十二層,,
RPQNMLNLKIJGFEE08CC,31,94.30,住家用,鋼筋混凝土造,83年5月2日,八層,,
RPROMLNLKIJGFDE18CC,43,73.92,,鋼筋混凝土造,70年12月26日,五層,,
RPQNMLNLKIJGFEE08CC,31,42.79,見使用執照,鋼筋混凝土造,83年5月2日,八層,,
RPPNMLNLKIJGFEE97CC,18,8.70,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLNLKIJGFEE97CC,18,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLNLKIJGFEE97CC,18,4.31,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPVNMLNLKIJGFEE58CC,3,43.98,集合住宅,鋼筋混凝土造,111年4月29日,十五層,,
RPVNMLNLKIJGFEE58CC,3,26.82,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、門廳兼梯廳、門廊、管理委員會空間、頂蓋型沿街步道式開放空間、車道、升降機間、機械室、水箱等１１項,鋼筋混凝土造,111年4月29日,十五層,,
RPUNMLNLKIJGFEE48CC,2,67.06,集合住宅,鋼筋混凝土,112年2月2日,十五層,,
RPUNMLNLKIJGFEE48CC,2,86.73,本共有部分之項目有防空避難室兼停車空間、門廳、管委會使用空間、樓梯間、車道、機械室及水箱等７項,鋼筋混凝土,112年2月2日,十五層,,
RPQOMLNLKIJGFEE18CC,11,56.25,住家用,鋼筋混凝土造,103年3月27日,十五層,,
RPQOMLNLKIJGFEE18CC,11,29.27,本共有部分之項目有防空避難室兼停車空間、停車空間、梯間、門廳、門廊、管理委員會使用空間、走廊、立體架構投影、機械室、水箱、夾層、遮、陽台等１３項。,鋼筋混凝土造,103年3月27日,十五層,,
RPXNMLNLKIJGFEE78CC,30,74.68,住家用,鋼筋混凝土造,84年5月18日,七層,,
RPPOMLNLKIJGFEE08CC,3,49.45,集合住宅,鋼筋混凝土,111年1月12日,十五層,,
RPPOMLNLKIJGFEE08CC,3,44.44,本共有部分之項目有防空避難室兼停車空間、車道、樓梯間等共３項。,鋼筋混凝土,111年1月12日,十五層,,
RPXNMLNLKIJGFEE78CC,30,22.23,見使用執照,鋼筋混凝土造,84年5月18日,七層,,
RPROMLNLKIJGFEE28CC,1,74.58,集合住宅,鋼筋混凝土,112年11月23日,二十四層,,
RPSOMLNLKIJGFEE38CC,54,16.00,住家用,加強磚造,60年4月6日,二層,,
RPROMLNLKIJGFEE28CC,1,71.36,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、管委會使用空間、車道、防災中心、外廊、垃圾暫存室、專用出入口緩衝空間、機械室、水箱、陽台等１２項。,鋼筋混凝土,112年11月23日,二十四層,,
RPPNMLNLKIJGFFE08CC,33,159.75,廠房,鋼造,81年2月10日,一層,,
RPQNMLNLKIJGFFE18CC,2,66.05,集合住宅,鋼筋混凝土造,111年10月18日,八層,,
RPQNMLNLKIJGFFE18CC,2,19.90,本共有部分之項目有停車空間、樓梯間、汙水機房、發電機室、消防泵浦箱、電信室、水箱、機械房等８項。,鋼筋混凝土造,111年10月18日,九層,,
RPTOMLNLKIJGFEE48CC,18,71.35,住家用,鋼筋混凝土造,95年11月3日,十五層,,
RPTOMLNLKIJGFEE48CC,18,31.52,防空避難室，停車空間，電樓梯間，頂蓋型開放空間，車道，管理委員室,鋼筋混凝土造,95年11月3日,十五層,,
RPTNMLNLKIJGFFE48CC,43,93.71,住商用,加強磚造,70年8月1日,二層,,
RPSNMLNLKIJGFFE38CC,31,173.64,住商用,鋼筋混凝土造,82年12月22日,四層,,
RPUNMLNLKIJGFFE58CC,1,74.03,集合住宅,鋼筋混凝土造,112年10月20日,十五層,,
RPUNMLNLKIJGFFE58CC,1,47.99,本共有部分之項目有防空避難室間停車空間、管理委員會使用空間、門廳、樓梯間等４項。,鋼筋混凝土造,112年10月20日,十五層,,
RPUNMLNLKIJGFFE58CC,1,19.08,本共有部分之項目有樓梯間、機械房、水箱等３項。,鋼筋混凝土造,112年10月20日,十五層,,
RPPNMLNLKIJGFGE18CC,44,71.28,店舖，儲藏室,鋼筋混凝土造,70年3月20日,五層,,
RPVNMLNLKIJGFFE68CC,,55.55,集合住宅,鋼筋混凝土造,113年8月22日,十層,,
RPVNMLNLKIJGFFE68CC,,27.62,本共有部分之項目有停車空間、梯間、管委會使用空間、梯廳兼門廳、梯廳兼走廊、車道、門廊、樓梯間、昇降機間（排煙室）、機械室、水箱等１１項。,鋼筋混凝土造,113年8月22日,十層,,
RPPNMLNLKIJGFIE38CC,38,12.71,住家用,鋼筋混凝土造,76年1月20日,三層,,
RPQNMLNLKIJGFGE28CC,43,76.68,住家用,鋼筋混凝土造,70年9月25日,五層,,
RPQNMLNLKIJGFIE48CC,38,12.71,住家用,鋼筋混凝土造,76年1月20日,三層,,
RPTNMLNLKIJGFIE78CC,38,9.53,住家用,鋼筋混凝土造,76年1月20日,三層,,
RPRNMLNLKIJGFIE58CC,38,9.53,住家用,鋼筋混凝土造,76年1月20日,三層,,
RPUNMLNLKIJGFIE88CC,1,81.16,集合住宅,鋼筋混凝土造,113年5月1日,十五層,,
RPUNMLNLKIJGFIE88CC,1,69.45,本共有部分之項目有防空避難室兼停車空間、管委會使用空間（一）～（五）、門廳兼梯廳、梯間、門廊（一）～（二）、機車停車空間、車道頂蓋、電信室、管道間、無障礙廁所、走廊、樓梯間、機械室等１３項,鋼筋混凝土造,113年5月1日,十五層,,
RPOOMLNLKIJGFIE38CC,31,180.17,住家用,鋼筋混凝土造,82年11月6日,四層,,
RPWNMLNLKIJGFIE09CC,29,68.03,住家用,鋼筋混凝土造,84年9月15日,十六層,,
RPWNMLNLKIJGFIE09CC,29,10.15,見使用執照,鋼筋混凝土造,84年9月15日,十六層,,
RPWNMLNLKIJGFIE09CC,29,7.73,共有部分,鋼筋混凝土造,84年9月15日,十六層,,
RPPNMLNLKIJGFJE48CC,12,43.55,辦公室,鋼筋混凝土造,102年1月5日,六層,,
RPQNMLNLKIJGFLE78CC,3,51.13,集合住宅,鋼筋混凝土造,111年4月12日,五層,,
RPQNMLNLKIJGFLE78CC,3,16.91,共有部分有：授信室、停車空間、樓梯間、水箱／機房,鋼筋混凝土造,111年4月12日,五層,,
RPPNMLNLKIJGFLE68CC,4,79.73,集合住宅,鋼筋混凝土造,110年3月19日,五層,,
RPPNMLNLKIJGFLE68CC,4,39.91,共有部分有：騎樓、停車空間、公共梯間、電信機房、樓梯間、電梯機械室。,鋼筋混凝土造,110年3月19日,五層,,
RPQNMLOLKIJGFAE77CC,6,68.68,集合住宅,鋼筋混凝土,107年7月12日,十五層,,
RPQNMLOLKIJGFAE77CC,6,40.72,防空避難室兼停車空間，管委會使用空間，梯間，門廳兼梯廳，停車空間，車道，門廊，樓梯間，樓梯間＋昇降機間，水箱＋機械室等１０項。,鋼筋混凝土,107年7月12日,十五層,,
RPSNMLOLKIJGFAE97CC,19,87.49,住家用,鋼筋混凝土造,95年3月16日,十五層,,
RPSNMLOLKIJGFAE97CC,19,38.55,共有部分,鋼筋混凝土造,95年3月16日,十五層,,
RPRNMLOLKIJGFAE87CC,,47.09,集合住宅,鋼骨鋼筋混凝土、鋼筋混凝土、鋼骨造,113年7月16日,三十二層,,
RPRNMLOLKIJGFAE87CC,,24.86,本共有部分之項目有防空避難室兼停車空間、管委員會使用空間、管委會使用空間、車道、梯廳兼門廳、廁所、管道間、防災中心、垃圾暫存空間、梯間及排煙室、梯廳、梯廳兼走廊、排煙室、中繼機械室、陽台、梯間、昇降機間、機械室、水箱、梯間兼走廊等２０項。,鋼骨鋼筋混凝土、鋼筋混凝土、鋼骨造,113年7月16日,三十二層,,
RPUNMLOLKIJGFAE18CC,2,65.79,集合住宅,鋼筋混凝土,112年3月21日,二十九層,,
RPUNMLOLKIJGFAE18CC,2,36.18,本共有部分之項目有防空避難室兼停車空間、門廳、樓梯間、防災中心、頂蓋型沿街步道式開放空間、門廊、出入口緩衝空間兼卸貨空間、管委會使用空間、機械室、水箱等共１０項。,鋼筋混凝土,112年3月21日,二十九層,,
RPTNMLOLKIJGFAE08CC,2,91.73,集合住宅,鋼筋混凝土,112年4月18日,二十九層,,
RPTNMLOLKIJGFAE08CC,2,79.39,本共有部分之項目有防空避難室兼停車空間、門廊、車道、防災中心、門廳兼梯廳、專用出入口緩衝空間、樓梯間、廁所、宅配室、通用化交誼廳、中繼機房、機械室、水箱、陽台等１４項。,鋼筋混凝土,112年4月18日,二十九層,,
RPVNMLOLKIJGFAE28CC,11,180.00,住家用,鋼筋混凝土造,103年2月25日,二十五層,,
RPVNMLOLKIJGFAE28CC,11,118.34,本共有部分之項目有防空避難室、停車空間、電樓梯間、機械室、水箱、頂蓋型開放空間、出入口緩衝空間、公共服務空間、防災中心、門廊、車道投影、瓦斯室、走廊、梯廳、中繼幫浦室等１５項。,鋼筋混凝土造,103年2月25日,二十五層,,
RPPNMLOLKIJGFBE77CC,11,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPWNMLOLKIJGFAE38CC,6,52.75,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,107年9月4日,二十八層,,
RPWNMLOLKIJGFAE38CC,6,28.20,本共有部分之項目有防空避難室兼停車空間、專用出入口緩衝空間、停車空間、車道、管委會使用空間、管道間、大廳兼梯廳、門廊、樓梯間、防災中心、梯廳、中繼機械室、機械室、水箱、機械設備區、陽台、雨遮等１７項。,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,107年9月4日,二十八層,,
RPQNMLOLKIJGFBE87CC,43,87.00,,鋼筋混凝土造,71年2月26日,十二層,,
RPQNMLOLKIJGFBE87CC,43,11.63,,鋼筋混凝土造,71年2月26日,十二層,,
RPRNMLOLKIJGFBE97CC,56,16.52,,加強磚造,57年10月2日,三層,,
RPSNMLOLKIJGFBE08CC,43,129.93,,鋼筋混凝土造,70年12月1日,八層,,
RPSNMLOLKIJGFBE08CC,43,14.01,,鋼筋混凝土造,70年12月1日,八層,,
RPTNMLOLKIJGFBE18CC,25,29.66,住家用,鋼筋混凝土造,88年12月23日,十四層,,
RPUNMLOLKIJGFBE28CC,26,30.81,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPVNMLOLKIJGFBE38CC,37,68.83,,鋼筋混凝土造,76年10月2日,五層,,
RPWNMLOLKIJGFBE48CC,8,94.68,住家用,鋼筋混凝土造,105年6月17日,十五層,,
RPWNMLOLKIJGFBE48CC,8,70.79,共有部分,鋼筋混凝土造,105年6月17日,十五層,,
RPOOMLOLKIJGFBE77CC,40,43.21,集合住宅,鋼筋混凝土造,73年12月1日,十二層,,
RPOOMLOLKIJGFBE77CC,40,8.64,,鋼筋混凝土造,73年12月1日,十二層,,
RPXNMLOLKIJGFBE58CC,41,149.71,,鋼筋混凝土造,73年4月18日,七層,,
RPXNMLOLKIJGFBE58CC,41,26.92,,鋼筋混凝土造,73年4月18日,000,,
RPSNMLOLKIJGFCE18CC,37,139.04,住家用,鋼筋混凝土造,77年1月19日,三層,,
RPQNMLOLKIJGFCE97CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPQNMLOLKIJGFCE97CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPRNMLOLKIJGFCE08CC,1,23.23,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPRNMLOLKIJGFCE08CC,1,15.62,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLOLKIJGFCE28CC,19,79.00,住家用,鋼筋混凝土造,94年12月28日,十五層,,
RPUNMLOLKIJGFCE38CC,24,76.50,住家用,鋼筋混凝土造,89年10月23日,十四層,,
RPTNMLOLKIJGFCE28CC,19,34.32,共有部分,鋼筋混凝土造,94年12月28日,十五層,,
RPUNMLOLKIJGFCE38CC,24,26.62,共有部分,鋼筋混凝土造,89年10月23日,十四層,,
RPTOMLKLKIJGFEE18CC,19,39.36,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,38.40,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,39.66,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,39.66,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,17.56,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,29.12,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPTOMLKLKIJGFEE18CC,19,6.75,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPUNMLOLKIJGFDE48CC,41,80.81,,鋼筋混凝土造,72年8月23日,五層,,
RPQNMLOLKIJGFDE08CC,17,10.85,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPUNMLOLKIJGFDE48CC,41,10.15,,鋼筋混凝土造,72年8月23日,五層,,
RPQNMLOLKIJGFDE08CC,17,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPSNMLOLKIJGFDE28CC,39,23.00,,鋼筋混凝土造,74年10月14日,五層,,
RPQNMLOLKIJGFDE08CC,17,6.45,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLOLKIJGFDE97CC,17,10.85,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPRNMLOLKIJGFDE18CC,55,18.46,住家用,加強磚造,58年11月22日,二層,,
RPPNMLOLKIJGFDE97CC,17,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLOLKIJGFDE97CC,17,6.49,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPVNMLOLKIJGFDE58CC,38,91.20,集合住宅,鋼筋混凝土造,75年11月24日,五層,,
RPVNMLOLKIJGFDE58CC,38,14.67,騎樓、避難室、樓梯間,鋼筋混凝土造,75年11月24日,五層,,
RPPOMLOLKIJGFDE08CC,4,80.54,集合住宅,鋼筋混凝土造,109年11月16日,十三層,,
RPOOMLOLKIJGFDE97CC,31,26.83,住家用,鋼筋混凝土造,83年2月15日,六層,,
RPPOMLOLKIJGFDE08CC,4,73.54,本共有部分之項目有防空避難室兼停車空間、車道、自行車停車空間、管理委員會服務空間、頂蓋型廣場式開放空間、垃圾暫存室、樓梯間、機械室等項。,鋼筋混凝土造,109年11月16日,十三層,,
RPOOMLOLKIJGFDE97CC,31,41.39,見使用執照,鋼筋混凝土造,83年2月15日,六層,,
RPXNMLOLKIJGFDE78CC,51,20.00,,加強磚造,62年11月1日,二層,,
RPSOMLOLKIJGFDE38CC,51,20.00,,加強磚造,62年11月1日,二層,,
RPQOMLOLKIJGFDE18CC,1,52.98,集合住宅,鋼筋混凝土,112年7月19日,十八層,,
RPQOMLOLKIJGFDE18CC,1,45.76,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、防災中心、梯廳、出入口緩衝空間、車道、公共廁所、樓梯間、垃圾暫存室、門廊、陽台、水箱及機械室等項。,鋼筋混凝土,112年7月19日,十八層,,
RPOPMLOLKIJGFDE08CC,35,82.85,,鋼筋混凝土造,79年1月9日,十一層,,
RPVOMLOLKIJGFDE68CC,51,20.00,,加強磚造,62年11月1日,二層,,
RPOPMLOLKIJGFDE08CC,35,22.90,,鋼筋混凝土造,79年1月9日,十一層,,
RPPPMLOLKIJGFDE18CC,15,63.96,住家用,鋼筋混凝土造,99年1月15日,十五層,,
RPPPMLOLKIJGFDE18CC,15,58.26,共用部分之項目有：防空避難室兼停車空間、台電配電場所、緊急發電機室、消防幫浦室、樓梯間、電梯機房及水箱等項,鋼筋混凝土造,99年1月15日,十五層,,
RPXOMLOLKIJGFDE88CC,18,8.76,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPXOMLOLKIJGFDE88CC,,7.12,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPTOMLOLKIJGFDE48CC,29,36.95,住家用,鋼筋混凝土造,85年4月17日,十四層,,
RPTOMLOLKIJGFDE48CC,29,33.43,見使用執照,鋼筋混凝土造,85年4月17日,十四層,,
RPQPMLOLKIJGFDE28CC,23,113.55,住家用,鋼筋混凝土造,91年1月15日,十三層,,
RPQPMLOLKIJGFDE28CC,23,75.26,見使用執照,鋼筋混凝土造,91年1月15日,十三層,,
RPPNMLOLKIJGFEE08CC,18,8.60,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLOLKIJGFEE28CC,18,8.86,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLOLKIJGFEE28CC,18,.81,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLOLKIJGFEE08CC,18,2.10,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLOLKIJGFEE28CC,18,4.41,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLOLKIJGFEE08CC,18,4.34,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRPMLOLKIJGFDE38CC,45,344.63,店鋪、住宅,鋼筋混凝土造,68年12月5日,四層,,
RPSNMLOLKIJGFEE38CC,27,272.41,住商用,鋼筋混凝土造,86年8月14日,五層,,
RPQNMLOLKIJGFEE18CC,18,8.60,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPQNMLOLKIJGFEE18CC,18,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPQNMLOLKIJGFEE18CC,18,4.27,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPTNMLOLKIJGFEE48CC,26,80.35,住家用,鋼筋混凝土造,87年6月29日,十四層,,
RPVNMLOLKIJGFEE68CC,1,61.44,集合住宅,鋼筋混凝土造,113年3月1日,十五層,,
RPTNMLOLKIJGFEE48CC,26,34.70,見使用執照,鋼筋混凝土造,87年6月29日,十四層,,
RPVNMLOLKIJGFEE68CC,1,38.13,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳、門廊、停車空間、管道間、梯間、樓梯間、機械房及水箱等１０項。,鋼筋混凝土造,113年3月1日,十五層,,
RPXNMLOLKIJGFEE88CC,45,66.59,,鋼筋混凝土造,69年3月21日,四層,,
RPUNMLOLKIJGFEE58CC,10,203.45,住家用,鋼筋混凝土,103年7月4日,二十八層,,
RPUNMLOLKIJGFEE58CC,10,182.80,本共有部分之項目有防空避難室兼停車空間、停車空間、門廳、緩衝空間、警衛室、車道、門廊、防災中心、梯間、設備空間、公共服務空間、外廊、信箱室、管理委員會使用空間、中繼水箱、樓梯間、機械室、水箱等１８項。,鋼筋混凝土,103年7月4日,二十八層,,
RPWNMLOLKIJGFEE78CC,26,73.71,住家用,見使用執照,88年5月13日,十四層,,
RPPOMLOLKIJGFEE18CC,21,14.85,見使用執照,見使用執照,93年4月13日,十層,,
RPPOMLOLKIJGFEE18CC,21,6.62,見使用執照,見使用執照,93年4月13日,十層,,
RPPOMLOLKIJGFEE18CC,21,2.87,見使用執照,見使用執照,93年4月13日,,,
RPSOMLOLKIJGFEE48CC,29,50.50,住家用,鋼筋混凝土造,84年8月14日,十六層,,
RPSOMLOLKIJGFEE48CC,29,18.30,見使用執照,鋼筋混凝土造,84年8月14日,十六層,,
RPOOMLOLKIJGFEE08CC,28,97.98,住家用,鋼筋混凝土造,85年7月10日,十七層,,
RPOOMLOLKIJGFEE08CC,28,23.89,見使用執照,鋼筋混凝土造,85年7月10日,十七層,,
RPQOMLOLKIJGFEE28CC,9,211.06,集合住宅,鋼筋混凝土,104年8月10日,二十八層,,
RPQOMLOLKIJGFEE28CC,9,148.15,本共有部分之項目有防空避難室兼停車空間、停車空間、門廳、梯間、公共服務空間、防災中心、門廊、管理員室、管理委員會使用空間、中繼水箱、樓梯間、水箱、機械室等１３項。,鋼筋混凝土,104年8月10日,二十八層,,
RPROMLOLKIJGFEE38CC,39,163.69,商業用,鋼鐵造,74年11月28日,一層,,
RPPNMLOLKIJGFFE18CC,56,87.58,住家用,鋼筋混凝土造,58年3月30日,二層,,
RPUOMLOLKIJGFEE68CC,50,76.40,住宅,加強磚造,64年3月3日,二層,,
RPRNMLOLKIJGFFE38CC,7,141.72,集合住宅,鋼筋混凝土造,106年8月21日,二十四層,,
RPRNMLOLKIJGFFE38CC,7,114.80,本共有部分之項目有停車空間、防空避難室兼停車空間、入口門廳及梯廳、門廊（緩衝空間）、機電設備空間、樓梯間、防災中心、電梯、梯廳、管理員室、公共服務空間、機械室、水箱等１３項。,鋼筋混凝土造,106年8月21日,二十四層,,
RPTOMLOLKIJGFEE58CC,2,45.79,集合住宅,鋼筋混凝土,112年4月28日,十三層,,
RPTOMLOLKIJGFEE58CC,2,46.30,本共有部分之項目有防空避難室兼停車空間、車道、管委會使用空間、樓梯間、梯廳、機械室、水箱等共７項。,鋼筋混凝土,112年4月28日,十三層,,
RPQNMLOLKIJGFFE28CC,5,96.41,集合住宅,鋼筋混凝土造,109年3月17日,二十二層,,
RPQNMLOLKIJGFFE28CC,5,46.25,本共有部分之項目有停車空間、防空避難室兼停車空間（停車位共計：５２５位）、管委會使用空間、防災中心、門廳兼梯廳、車道等６項。,鋼筋混凝土造,109年3月17日,二十二層,,
RPQNMLOLKIJGFFE28CC,5,25.77,本共有部分之項目有樓梯間、中繼水箱、陽台、雨遮、機械室、水箱等６項。,鋼筋混凝土造,109年3月17日,二十二層,,
RPQNMLOLKIJGFGE38CC,31,97.64,住家用,鋼筋混凝土造,82年7月23日,十三層,,
RPRNMLOLKIJGFGE48CC,45,43.00,住家用,加強磚造,68年12月31日,二層,,
RPPNMLOLKIJGFGE28CC,28,67.83,住家用,鋼筋混凝土造,85年7月5日,十八層,,
RPQNMLOLKIJGFGE38CC,31,28.47,共有部份,鋼筋混凝土造,82年7月23日,十三層,,
